file,Cycle,cycle_label_3name,charge_V_end,take_off_V_end,hover_V_end,cruise_V_end,landing_V_end,standby_V_end,standby_t_end_h,landing_V_rel_global,missing_step_pattern
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,49,GOOD_not_drone,4.3001,3.498,3.7284,3.2266,2.7972,2.8,0.473,-1.5029,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,50,GOOD_not_drone,4.3002,3.4986,3.7288,3.2261,2.7986,2.8,0.468,-1.5016,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,51,GOOD_not_drone,4.3,3.4983,3.7278,3.2243,2.7974,2.7997,0.464,-1.5026,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,52,GOOD_not_drone,4.3001,3.4946,3.7262,3.2214,2.7998,2.7997,0.464,-1.5003,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,53,GOOD_not_drone,4.3014,3.5369,3.7703,3.2785,2.7998,2.7998,0.515,-1.5016,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,54,GOOD_not_drone,4.3,3.4903,3.7247,3.2174,2.7976,2.8,0.458,-1.5024,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,55,GOOD_not_drone,4.3002,3.4894,3.7228,3.2162,2.8,2.7998,0.455,-1.5002,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,56,GOOD_not_drone,4.3001,3.5255,3.7576,3.2609,2.7997,2.8,0.495,-1.5004,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,57,GOOD_not_drone,4.3,3.485,3.7209,3.2116,2.798,2.7999,0.45,-1.502,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,58,GOOD_not_drone,4.3001,3.4842,3.7195,3.2102,2.7973,2.8,0.446,-1.5028,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,59,GOOD_not_drone,4.3,3.4821,3.7184,3.2084,2.7969,2.7997,0.441,-1.5031,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,60,GOOD_not_drone,4.3,3.4823,3.7181,3.207,2.7984,2.7997,0.441,-1.5016,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,61,GOOD_not_drone,4.3,3.4756,3.7141,3.2036,2.7969,2.7997,0.438,-1.5031,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,62,GOOD_not_drone,4.3,3.484,3.7185,3.2071,2.7973,2.7999,0.437,-1.5027,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,63,GOOD_not_drone,4.3001,3.4754,3.7142,3.2013,2.7978,2.7997,0.432,-1.5023,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,64,GOOD_not_drone,4.3002,3.4697,3.7113,3.198,2.799,2.7999,0.428,-1.5012,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,65,GOOD_not_drone,4.3002,3.4683,3.7102,3.196,2.7975,2.7999,0.426,-1.5027,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,66,GOOD_not_drone,4.3002,3.4661,3.7093,3.1951,2.7998,2.7997,0.425,-1.5004,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,67,BAD,4.3,3.4645,3.7084,3.1932,2.7976,2.7997,0.423,-1.5024,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,68,GOOD_not_drone,4.3001,3.4691,3.7102,3.1937,2.7992,2.7999,0.42,-1.5009,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,69,GOOD_not_drone,4.3002,3.475,3.7129,3.1972,2.7985,2.7998,0.419,-1.5017,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,70,GOOD_not_drone,4.3,3.4769,3.7144,3.1979,2.7989,2.7999,0.42,-1.5011,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,71,GOOD_not_drone,4.3001,3.4723,3.712,3.1951,2.7987,2.7996,0.419,-1.5014,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,72,BAD,4.3,3.4596,3.706,3.1886,2.7988,2.7997,0.414,-1.5012,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,73,BAD,4.3,3.4574,3.7044,3.1851,2.7974,2.8,0.412,-1.5026,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,74,BAD,4.3002,3.4565,3.7039,3.1837,2.7984,2.7998,0.41,-1.5018,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,75,BAD,4.3001,3.4521,3.7009,3.1812,2.7993,2.7999,0.405,-1.5008,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,76,BAD,4.3001,3.4523,3.6994,3.1789,2.7996,2.7998,0.402,-1.5005,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,77,BAD,4.3,3.4513,3.7005,3.1797,2.7991,2.7997,0.4,-1.5009,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,78,BAD,4.3001,3.4324,3.6903,3.1689,2.7975,2.7999,0.391,-1.5026,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,79,BAD,4.3001,3.428,3.6882,3.1652,2.7977,2.8,0.387,-1.5024,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,80,BAD,4.3002,3.4309,3.6889,3.1633,2.7989,2.7999,0.385,-1.5013,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,81,BAD,4.3002,3.4263,3.6878,3.1615,2.7987,2.8,0.381,-1.5015,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,82,BAD,4.3001,3.4254,3.6868,3.1606,2.7989,2.7998,0.38,-1.5012,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,83,BAD,4.3001,3.4347,3.6908,3.1631,2.797,2.7998,0.38,-1.5031,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,84,BAD,4.3001,3.4172,3.6827,3.1561,2.7989,2.7998,0.372,-1.5012,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,85,BAD,4.3002,3.4385,3.6929,3.1648,2.8,2.8,0.382,-1.5002,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,86,BAD,4.3,3.4369,3.6926,3.1628,2.7968,2.7999,0.377,-1.5032,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,87,BAD,4.3001,3.4327,3.6897,3.1594,2.7983,2.7998,0.376,-1.5018,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,88,BAD,4.3,3.4327,3.6899,3.1592,2.7971,2.8,0.374,-1.5029,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,89,BAD,4.3001,3.4299,3.6884,3.1554,2.7991,2.7997,0.371,-1.501,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,90,BAD,4.3,3.4167,3.6823,3.1498,2.7994,2.7999,0.365,-1.5006,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,91,BAD,4.3002,3.4101,3.6806,3.1481,2.7998,2.7998,0.362,-1.5004,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,92,BAD,4.3001,3.4065,3.6783,3.1438,2.7969,2.7999,0.359,-1.5032,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,93,BAD,4.3,3.4151,3.6814,3.1477,2.7986,2.7998,0.36,-1.5014,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,94,BAD,4.3001,3.4228,3.6852,3.1513,2.7972,2.8,0.362,-1.5029,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,95,BAD,4.3001,3.4184,3.6832,3.1469,2.798,2.7999,0.358,-1.5021,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,96,BAD,4.3002,3.4174,3.6831,3.1464,2.799,2.7999,0.358,-1.5012,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,97,BAD,4.3,3.4121,3.6805,3.143,2.7973,2.7999,0.352,-1.5027,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,98,BAD,4.3001,3.4121,3.6805,3.1427,2.7991,2.7998,0.353,-1.501,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,99,BAD,4.3,3.4146,3.682,3.1431,2.7999,2.8,0.352,-1.5001,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,100,BAD,4.3,3.4097,3.6805,3.1413,2.7971,2.7997,0.35,-1.5029,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,101,BAD,4.3001,3.4097,3.6802,3.1416,2.7983,2.8,0.35,-1.5018,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,102,BAD,4.3,3.4113,3.6814,3.1428,2.7979,2.8,0.349,-1.5021,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,103,BAD,4.3001,3.4109,3.6818,3.1431,2.797,2.8,0.349,-1.5031,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,104,BAD,4.3002,3.411,3.6816,3.1414,2.7984,2.7998,0.349,-1.5018,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,105,BAD,4.3,3.4075,3.6804,3.1398,2.7983,2.7997,0.346,-1.5017,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,106,BAD,4.3,3.4082,3.6804,3.1392,2.7991,2.7998,0.346,-1.5009,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,107,BAD,4.3002,3.4093,3.6818,3.1412,2.7972,2.8,0.345,-1.503,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,108,BAD,4.3002,3.4132,3.6839,3.141,2.799,2.8,0.346,-1.5012,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,109,BAD,4.3001,3.4063,3.6804,3.1377,2.7993,2.7996,0.341,-1.5008,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,110,BAD,4.3,3.409,3.684,3.1411,2.7995,2.7998,0.346,-1.5005,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,111,BAD,4.3001,3.4069,3.6827,3.1404,2.7976,2.7998,0.342,-1.5025,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,112,BAD,4.3,3.4103,3.6842,3.1411,2.7983,2.8,0.343,-1.5017,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,113,BAD,4.3,3.4071,3.6841,3.1395,2.7977,2.7999,0.342,-1.5023,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,114,BAD,4.3001,3.4032,3.6821,3.1371,2.7983,2.8,0.338,-1.5018,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,115,BAD,4.3001,3.3986,3.6794,3.1336,2.7983,2.7998,0.336,-1.5018,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,116,BAD,4.3001,3.3903,3.6762,3.1301,2.7994,2.8,0.332,-1.5007,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,117,BAD,4.3001,3.4029,3.6823,3.1343,2.7995,2.7997,0.337,-1.5006,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,118,BAD,4.3001,3.3911,3.6773,3.1283,2.798,2.7996,0.331,-1.5021,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,119,BAD,4.3002,3.3998,3.6808,3.1315,2.7969,2.7997,0.332,-1.5033,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,120,BAD,4.3,3.3893,3.6767,3.1267,2.798,2.7997,0.329,-1.502,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,121,BAD,4.3002,3.3898,3.6773,3.1284,2.7986,2.7999,0.329,-1.5016,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,122,BAD,4.3001,3.4167,3.6904,3.1421,2.7986,2.7999,0.339,-1.5015,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,123,BAD,4.3001,3.4092,3.6878,3.1386,2.7983,2.7999,0.338,-1.5018,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,124,BAD,4.3,3.4115,3.6895,3.1396,2.7993,2.8,0.338,-1.5007,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,125,BAD,4.3001,3.4156,3.6909,3.1397,2.7974,2.7998,0.335,-1.5027,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,126,BAD,4.3001,3.413,3.6915,3.1409,2.7999,2.7999,0.337,-1.5002,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,127,BAD,4.3001,3.4125,3.6922,3.1398,2.7971,2.7997,0.334,-1.503,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,128,BAD,4.3,3.4103,3.6905,3.1375,2.7974,2.7998,0.331,-1.5026,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,129,BAD,4.3,3.4207,3.6963,3.1439,2.7987,2.8,0.338,-1.5013,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,130,BAD,4.3,3.4208,3.697,3.1439,2.7994,2.7999,0.337,-1.5006,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,131,BAD,4.3001,3.4204,3.6975,3.1446,2.7974,2.7997,0.336,-1.5027,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,132,BAD,4.3,3.4184,3.6966,3.1411,2.7972,2.7998,0.334,-1.5028,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,133,BAD,4.3001,3.4161,3.6957,3.1407,2.7996,2.7999,0.333,-1.5005,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,134,BAD,4.3,3.4155,3.696,3.1403,2.7994,2.8,0.333,-1.5006,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,135,BAD,4.3002,3.417,3.6974,3.1412,2.7992,2.7998,0.333,-1.501,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,136,BAD,4.3003,3.4182,3.6986,3.1425,2.7971,2.8,0.331,-1.5032,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,137,BAD,4.3,3.4264,3.7027,3.1468,2.7979,2.7998,0.335,-1.5021,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,138,BAD,4.3001,3.4322,3.7066,3.1486,2.7982,2.8,0.334,-1.5019,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,139,BAD,4.3,3.436,3.7089,3.152,2.7981,2.8,0.336,-1.5019,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,140,BAD,4.3002,3.4307,3.7062,3.1487,2.7987,2.7998,0.334,-1.5015,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,141,BAD,4.3001,3.4197,3.7018,3.1426,2.7999,2.7998,0.329,-1.5002,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,142,BAD,4.3002,3.4147,3.7001,3.1387,2.7986,2.7998,0.329,-1.5016,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,143,BAD,4.3,3.4162,3.7008,3.1396,2.7992,2.7996,0.327,-1.5008,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,144,BAD,4.3,3.4083,3.6968,3.135,2.7986,2.7999,0.322,-1.5014,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,145,BAD,4.3,3.4151,3.7021,3.142,2.7974,2.7998,0.326,-1.5026,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,146,BAD,4.3,3.4213,3.7044,3.1431,2.8,2.7997,0.328,-1.5,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,147,BAD,4.3,3.417,3.7039,3.1409,2.7998,2.7998,0.326,-1.5002,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,148,BAD,4.3,3.4263,3.7071,3.1455,2.7974,2.8,0.327,-1.5026,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,149,BAD,4.3001,3.4204,3.705,3.142,2.7989,2.8,0.324,-1.5012,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,150,BAD,4.3001,3.4205,3.7045,3.1404,2.7976,2.8,0.324,-1.5025,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,151,BAD,4.3,3.4178,3.7041,3.1407,2.7984,2.7997,0.322,-1.5016,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,152,BAD,4.3001,3.4183,3.7043,3.1411,2.7984,2.7998,0.324,-1.5017,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,153,BAD,4.3002,3.4185,3.7051,3.1417,2.798,2.8,0.322,-1.5022,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,154,BAD,4.3,3.416,3.7038,3.1407,2.7997,2.7998,0.326,-1.5003,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,155,BAD,4.3002,3.4308,3.7109,3.1474,2.7984,2.7998,0.325,-1.5018,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,156,BAD,4.3,3.4166,3.7055,3.1422,2.7981,2.7999,0.322,-1.5019,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,157,BAD,4.3001,3.4185,3.7064,3.1427,2.7979,2.8,0.321,-1.5022,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,158,BAD,4.3001,3.4211,3.7073,3.1453,2.7983,2.8,0.324,-1.5018,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,159,BAD,4.3,3.4218,3.7085,3.1465,2.7998,2.7999,0.324,-1.5002,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,160,BAD,4.3001,3.4214,3.7078,3.1457,2.7982,2.8,0.323,-1.5019,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,161,BAD,4.3003,3.4224,3.7087,3.1453,2.799,2.8,0.323,-1.5013,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,162,BAD,4.3002,3.4216,3.7089,3.1461,2.7975,2.8,0.321,-1.5027,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,163,BAD,4.3002,3.4264,3.7116,3.1499,2.7985,2.7998,0.322,-1.5017,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,164,BAD,4.3001,3.4277,3.7126,3.1514,2.7995,2.7996,0.323,-1.5006,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,165,BAD,4.3001,3.4296,3.7132,3.1521,2.7998,2.7998,0.324,-1.5003,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,166,BAD,4.3001,3.4335,3.7147,3.1545,2.7982,2.8,0.323,-1.5019,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,167,BAD,4.3001,3.4388,3.7184,3.1582,2.7986,2.8,0.325,-1.5015,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,168,BAD,4.3,3.4326,3.7143,3.1539,2.7983,2.8,0.323,-1.5017,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,169,BAD,4.3002,3.4284,3.7131,3.152,2.7997,2.7999,0.321,-1.5005,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,170,BAD,4.3,3.4259,3.712,3.1486,2.7981,2.7998,0.319,-1.5019,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,171,GOOD_not_drone,4.3003,3.4783,3.762,3.2267,2.7988,2.7999,0.375,-1.5015,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,172,BAD,4.3001,3.4236,3.7118,3.1499,2.7982,2.7999,0.32,-1.5019,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,173,BAD,4.3,3.4208,3.7095,3.1473,2.7979,2.8,0.317,-1.5021,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,174,BAD,4.3002,3.4172,3.7083,3.1457,2.7988,2.7999,0.315,-1.5014,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,175,BAD,4.3001,3.4316,3.7128,3.1512,2.7993,2.7999,0.318,-1.5008,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,176,BAD,4.3001,3.428,3.7121,3.1506,2.8,2.7999,0.316,-1.5001,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,177,BAD,4.3,3.4258,3.7123,3.15,2.7994,2.8,0.316,-1.5006,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,178,BAD,4.3,3.4231,3.7112,3.1497,2.7993,2.7997,0.316,-1.5007,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,179,BAD,4.3001,3.4287,3.7131,3.1506,2.7995,2.8,0.317,-1.5006,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,180,BAD,4.3,3.4286,3.7136,3.1516,2.7978,2.8,0.314,-1.5022,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,181,BAD,4.3001,3.4263,3.7122,3.1484,2.7978,2.7998,0.313,-1.5023,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,182,BAD,4.3001,3.427,3.7126,3.1496,2.7977,2.7997,0.312,-1.5024,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,183,BAD,4.3002,3.4214,3.7101,3.1466,2.7998,2.8,0.313,-1.5004,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,184,BAD,4.3001,3.4194,3.7087,3.146,2.7996,2.7999,0.311,-1.5005,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,185,BAD,4.3002,3.4233,3.7108,3.1478,2.7981,2.7999,0.309,-1.5021,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,186,BAD,4.3,3.4211,3.7108,3.1471,2.7985,2.7997,0.309,-1.5015,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,187,BAD,4.3,3.424,3.7109,3.1464,2.7988,2.8,0.308,-1.5012,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,188,BAD,4.3,3.4218,3.7108,3.1462,2.7993,2.7998,0.31,-1.5007,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,189,BAD,4.3,3.4209,3.7111,3.1472,2.799,2.7997,0.308,-1.501,0
2025-06-25 GraSi NMC811 LP57 LiDFP 3_6_6_2025-06-25 18-08-00.xlsx,190,BAD,4.3,3.4334,3.7209,3.1641,2.7987,2.7999,0.318,-1.5013,0
